[2025-03-04 04:34:08] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-04 04:34:08] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-04 04:34:08] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-04 04:34:08] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-04 04:34:08] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-04 04:34:08] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-04 04:34:10] [class-ss-setup-task.php:33] Creating archive directory: C:\Users\Personal\Local Sites\test1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741062848\
[2025-03-04 04:34:10] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost:10004/
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/conditionals/transitions.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/editor-rtl.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/editor-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/editor.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/editor.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/frontend-msie.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/frontend-msie.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/modules/custom-code-rtl.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/modules/custom-code-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/modules/custom-code.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/modules/custom-code.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/modules/loop-grid-cta.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/modules/loop-grid-cta.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/modules/motion-fx.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/modules/motion-fx.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/modules/notes.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/modules/notes.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/modules/sticky.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/modules/sticky.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/preview-rtl.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/preview-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/preview.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/preview.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-call-to-action-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-call-to-action.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-code-highlight-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-code-highlight.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-flip-box-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-flip-box.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-loop-grid-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-loop-grid.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-mega-menu-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-mega-menu.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-nav-menu-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-nav-menu.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-slides-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-slides.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-testimonial-carousel-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-testimonial-carousel.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-video-playlist-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-video-playlist.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-woocommerce-cart-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-woocommerce-cart.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-woocommerce-checkout-page-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-woocommerce-checkout-page.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-woocommerce-menu-cart-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-woocommerce-menu-cart.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-woocommerce-my-account-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-woocommerce-my-account.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-woocommerce-product-add-to-cart-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-woocommerce-product-add-to-cart.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-woocommerce-products-archive-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-woocommerce-products-archive.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-woocommerce-purchase-summary-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/templates/widget-woocommerce-purchase-summary.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-animated-headline-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-animated-headline.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-author-box-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-author-box.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-blockquote-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-blockquote.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-breadcrumbs-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-breadcrumbs.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-call-to-action-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-call-to-action.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-carousel-module-base-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-carousel-module-base.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-code-highlight-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-code-highlight.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-countdown-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-countdown.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-flip-box-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-flip-box.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-form-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-form.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-gallery-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-gallery.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-hotspot-rtl.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-hotspot.min.css
[2025-03-04 04:34:19] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10004/wp-content/plugins/pro-elements/assets/css/widget-login-rtl.min.css
